file_id,RMS_g,crest,kurt_excess,E_low,E_mid,E_hi,PCT_low,PCT_mid,PCT_hi,F1X_hz,A1X,F2X_hz,A2X,F3X_hz,A3X,R_2X_1X,R_3X_1X,SNR_1X_dB
03 - m1_mechanically_imbalanced_half_speed.csv,18.711542717425743,2.9894072445917024,0.0,0.8405370359893636,0.1557917100987892,0.0036712539118453,84.05370359893651,15.57917100987895,0.3671253911845307,0.5043059660602878,10.24713202036421,1.0086119321205755,9.02787218971225,1.5129178981808633,3.028268150728609,0.8810145289209785,0.2955234835181694,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,21.31849753929127,3.054394155956695,0.0,0.9053013901184194,0.0922894130390432,0.0024091968425364,90.53013901184204,9.22894130390433,0.2409196842536403,0.5043059660602878,16.434499751606342,1.0086119321205755,10.62543603967622,1.5129178981808633,1.8076269178083206,0.646532367901108,0.1099897742632318,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,12.303685591298269,3.3477407545519156,0.0,0.8094384577954546,0.186001174636895,0.004560367567648,80.94384577954565,18.600117463689543,0.45603675676480104,0.9077507389067878,9.49655356094823,1.8155014778135756,4.638212253442796,2.7232522167203634,1.090507675491261,0.4884100556770482,0.1148319407132764,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,16.219614320593223,2.9292842322318604,0.0,0.7404749579717309,0.2536881165997149,0.0058369254285513,74.0474957971733,25.368811659971566,0.5836925428551317,0.5043059660593265,7.501347560114025,1.008611932118653,5.485605850100036,1.5129178981779796,3.295428005941533,0.7312827203565344,0.4393114676440136,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,20.80127549302804,2.912360625522434,0.0,0.7241740574471399,0.269961224688556,0.0058647178643011,72.4174057447142,26.99612246885568,0.5864717864301118,0.6038712981197036,7.149048466503864,1.2077425962394073,4.0196160684959095,1.811613894359111,2.710261730828663,0.5622588918412583,0.3791080370383999,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,17.195774543540033,3.1987531095851582,0.0,0.8548333670660815,0.1419837317059433,0.0031829012279735,85.48333670660828,14.198373170594353,0.3182901227973506,0.7045165144729876,9.703704150758206,1.4090330289459752,5.519334858333373,2.1135495434189626,2.540111580517524,0.5687863904942028,0.2617672118867155,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,11.047069078039971,3.614752532418666,0.0,0.7312664581031723,0.2623121888281005,0.0064213530687244,73.12664581031744,26.231218882810122,0.6421353068724419,0.6038712981174066,5.4516131838901485,1.2077425962348132,5.102126486026882,1.8116138943522198,2.8556304247983673,0.935892975881704,0.5238138379364351,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,12.658012131517191,3.3205545266745555,0.0,0.8160373928523039,0.1779547435137673,0.0060078636339274,81.6037392852305,17.795474351376754,0.6007863633927408,1.3083878125877144,9.464738403792309,2.616775625175429,1.6198946199545596,3.9251634377631435,1.7730185092933466,0.1711504904673862,0.1873288445651005,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,12.383844707278191,2.968214879258234,0.0,0.8164581713237579,0.1792944783236421,0.0042473503525979,81.64581713237595,17.92944783236425,0.4247350352597909,0.5032260817683338,10.404246910867323,1.0064521635366677,6.500550673756062,1.5096782453050015,5.0740365697117396,0.624797808956858,0.4876889805846366,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,10.69330465904195,2.8624275242740054,0.0,0.7109595882571199,0.2824657370354465,0.0065746747074304,71.09595882571222,28.246573703544737,0.657467470743042,0.7932711567391818,7.405846093975631,1.5865423134783636,2.0794465755430953,2.3798134702175453,1.9626880060570415,0.2807844706946644,0.2650187407558486,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,16.125072866282,3.6725962401174725,0.0,0.7165715018654557,0.2740783002699575,0.0093501978645845,71.65715018654573,27.407830026995814,0.9350197864584523,0.8924300513315795,6.788622109786683,1.784860102663159,1.7979703958146656,2.6772901539947385,1.466103539581278,0.2648505641848376,0.2159648181724092,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,29.367780791466515,3.274430157008822,0.0,0.7799001498041052,0.2150681362296614,0.0050317139662311,77.9900149804107,21.506813622966188,0.5031713966231112,0.7932711567391818,7.471426029143314,1.5865423134783636,4.109704739678437,2.3798134702175453,1.566292670275605,0.550056270870912,0.209637713626029,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,17.446148714624645,2.835604682003545,0.0,0.7302203838421036,0.2635510421485251,0.0062285740093685,73.02203838421056,26.355104214852584,0.6228574009368517,0.9915889459165452,5.24028714394599,1.9831778918330905,2.9440646925103913,2.9747668377496357,2.1189270411918444,0.561813620444753,0.4043532316048374,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,31.62953745047399,3.9297208198694453,0.0,0.8239917684368114,0.1704632437437674,0.0055449878194195,82.39917684368129,17.046324374376766,0.5544987819419509,0.6941122621415816,12.479563227772438,1.3882245242831632,3.402222731982884,2.0823367864247446,2.3736343567453018,0.2726235421774589,0.1902017172734809,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,12.35901336984972,3.5907439392021256,0.0,0.796859441221507,0.1962375030732339,0.0069030557052578,79.6859441221508,19.623750307323416,0.6903055705257809,0.5949533675499271,13.9529723597434,1.1899067350998542,2.5556514856065777,1.7848601026497812,2.4095574217404514,0.1831617966204856,0.1726913348364695,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,16.62931877196236,2.981232280474028,0.0,0.6824088632474953,0.3102891670802647,0.0073019696722367,68.24088632474975,31.028916708026575,0.7301969672236724,0.8924300513248906,5.840193783864474,1.7848601026497812,2.77572707085848,2.677290153974672,1.5507459989714871,0.4752799604916145,0.26552988759653,0.0
03 - m1_mechanically_imbalanced_half_speed.csv,11.887466366761128,2.9625021607635036,0.0,0.7485824561644852,0.2455997805281643,0.0058177633073477,74.85824561644873,24.559978052816497,0.5817763307347718,1.3882245242831632,5.460047359033896,2.7764490485663265,0.7184020694506552,4.164673572849489,1.6467054661540599,0.1315743293438703,0.3015917917688957,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,28.91254160074533,2.195249464075115,0.0,0.7921637746031953,0.2058648770584323,0.0019713483383721,79.21637746031956,20.586487705843236,0.19713483383721003,1.233803247863177,28.920736236755445,2.467606495726354,10.272240036107249,3.7014097435895312,2.991874300126465,0.3551859797764149,0.1034508345719112,0.0
04 - m1_mechanically_imbalanced_half_speed.csv,31.597017256682776,2.0129337790554707,0.0,0.7115152199201312,0.2860295947905629,0.0024551852893057,71.15152199201313,28.602959479056295,0.24551852893057005,1.1637320166371867,21.556253118539903,2.3274640332743735,7.138902094687616,3.49119604991156,2.2367617022139545,0.3311754624252234,0.103763937541176,0.0
